,index,product,date,region,sales
4620,32340,pink morsel,2021-04-06,north,2440.0
4621,32341,pink morsel,2021-04-06,south,2435.0
4622,32342,pink morsel,2021-04-06,east,2255.0
4623,32343,pink morsel,2021-04-06,west,2260.0
4624,32368,pink morsel,2021-04-07,north,2020.0
4625,32369,pink morsel,2021-04-07,south,2125.0
4626,32370,pink morsel,2021-04-07,east,2120.0
4627,32371,pink morsel,2021-04-07,west,2070.0
4628,32396,pink morsel,2021-04-08,north,2135.0
4629,32397,pink morsel,2021-04-08,south,2050.0
4630,32398,pink morsel,2021-04-08,east,2400.0
4631,32399,pink morsel,2021-04-08,west,2040.0
4632,32424,pink morsel,2021-04-09,north,2265.0
4633,32425,pink morsel,2021-04-09,south,2340.0
4634,32426,pink morsel,2021-04-09,east,2245.0
4635,32427,pink morsel,2021-04-09,west,2450.0
4636,32452,pink morsel,2021-04-10,north,2385.0
4637,32453,pink morsel,2021-04-10,south,2255.0
4638,32454,pink morsel,2021-04-10,east,2065.0
4639,32455,pink morsel,2021-04-10,west,2295.0
4640,32480,pink morsel,2021-04-11,north,2415.0
4641,32481,pink morsel,2021-04-11,south,2355.0
4642,32482,pink morsel,2021-04-11,east,2425.0
4643,32483,pink morsel,2021-04-11,west,2150.0
4644,32508,pink morsel,2021-04-12,north,2285.0
4645,32509,pink morsel,2021-04-12,south,2315.0
4646,32510,pink morsel,2021-04-12,east,2080.0
4647,32511,pink morsel,2021-04-12,west,2305.0
4648,32536,pink morsel,2021-04-13,north,2115.0
4649,32537,pink morsel,2021-04-13,south,2380.0
4650,32538,pink morsel,2021-04-13,east,2195.0
4651,32539,pink morsel,2021-04-13,west,2325.0
4652,32564,pink morsel,2021-04-14,north,2045.0
4653,32565,pink morsel,2021-04-14,south,2370.0
4654,32566,pink morsel,2021-04-14,east,2485.0
4655,32567,pink morsel,2021-04-14,west,2085.0
4656,32592,pink morsel,2021-04-15,north,2185.0
4657,32593,pink morsel,2021-04-15,south,2275.0
4658,32594,pink morsel,2021-04-15,east,2050.0
4659,32595,pink morsel,2021-04-15,west,2320.0
4660,32620,pink morsel,2021-04-16,north,2335.0
4661,32621,pink morsel,2021-04-16,south,2415.0
4662,32622,pink morsel,2021-04-16,east,2115.0
4663,32623,pink morsel,2021-04-16,west,2380.0
4664,32648,pink morsel,2021-04-17,north,2375.0
4665,32649,pink morsel,2021-04-17,south,2250.0
4666,32650,pink morsel,2021-04-17,east,2415.0
4667,32651,pink morsel,2021-04-17,west,2395.0
4668,32676,pink morsel,2021-04-18,north,2005.0
4669,32677,pink morsel,2021-04-18,south,2215.0
4670,32678,pink morsel,2021-04-18,east,2405.0
4671,32679,pink morsel,2021-04-18,west,2265.0
4672,32704,pink morsel,2021-04-19,north,2160.0
4673,32705,pink morsel,2021-04-19,south,2115.0
4674,32706,pink morsel,2021-04-19,east,2175.0
4675,32707,pink morsel,2021-04-19,west,2420.0
4676,32732,pink morsel,2021-04-20,north,2290.0
4677,32733,pink morsel,2021-04-20,south,2115.0
4678,32734,pink morsel,2021-04-20,east,2110.0
4679,32735,pink morsel,2021-04-20,west,2395.0
4680,32760,pink morsel,2021-04-21,north,2400.0
4681,32761,pink morsel,2021-04-21,south,2195.0
4682,32762,pink morsel,2021-04-21,east,2095.0
4683,32763,pink morsel,2021-04-21,west,2330.0
4684,32788,pink morsel,2021-04-22,north,2235.0
4685,32789,pink morsel,2021-04-22,south,2195.0
4686,32790,pink morsel,2021-04-22,east,2480.0
4687,32791,pink morsel,2021-04-22,west,2270.0
4688,32816,pink morsel,2021-04-23,north,2280.0
4689,32817,pink morsel,2021-04-23,south,2065.0
4690,32818,pink morsel,2021-04-23,east,2065.0
4691,32819,pink morsel,2021-04-23,west,2260.0
4692,32844,pink morsel,2021-04-24,north,2440.0
4693,32845,pink morsel,2021-04-24,south,2130.0
4694,32846,pink morsel,2021-04-24,east,2345.0
4695,32847,pink morsel,2021-04-24,west,2020.0
4696,32872,pink morsel,2021-04-25,north,2275.0
4697,32873,pink morsel,2021-04-25,south,2375.0
4698,32874,pink morsel,2021-04-25,east,2340.0
4699,32875,pink morsel,2021-04-25,west,2300.0
4700,32900,pink morsel,2021-04-26,north,2260.0
4701,32901,pink morsel,2021-04-26,south,2295.0
4702,32902,pink morsel,2021-04-26,east,2295.0
4703,32903,pink morsel,2021-04-26,west,2115.0
4704,32928,pink morsel,2021-04-27,north,2095.0
4705,32929,pink morsel,2021-04-27,south,2010.0
4706,32930,pink morsel,2021-04-27,east,2245.0
4707,32931,pink morsel,2021-04-27,west,2245.0
4708,32956,pink morsel,2021-04-28,north,2385.0
4709,32957,pink morsel,2021-04-28,south,2230.0
4710,32958,pink morsel,2021-04-28,east,2285.0
4711,32959,pink morsel,2021-04-28,west,2115.0
4712,32984,pink morsel,2021-04-29,north,2150.0
4713,32985,pink morsel,2021-04-29,south,2065.0
4714,32986,pink morsel,2021-04-29,east,2110.0
4715,32987,pink morsel,2021-04-29,west,2175.0
4716,33012,pink morsel,2021-04-30,north,2320.0
4717,33013,pink morsel,2021-04-30,south,2435.0
4718,33014,pink morsel,2021-04-30,east,2050.0
4719,33015,pink morsel,2021-04-30,west,2165.0
4720,33040,pink morsel,2021-05-01,north,2460.0
4721,33041,pink morsel,2021-05-01,south,2165.0
4722,33042,pink morsel,2021-05-01,east,2110.0
4723,33043,pink morsel,2021-05-01,west,2320.0
4724,33068,pink morsel,2021-05-02,north,2305.0
4725,33069,pink morsel,2021-05-02,south,2145.0
4726,33070,pink morsel,2021-05-02,east,2460.0
4727,33071,pink morsel,2021-05-02,west,2260.0
4728,33096,pink morsel,2021-05-03,north,2355.0
4729,33097,pink morsel,2021-05-03,south,2070.0
4730,33098,pink morsel,2021-05-03,east,2455.0
4731,33099,pink morsel,2021-05-03,west,2090.0
4732,33124,pink morsel,2021-05-04,north,2270.0
4733,33125,pink morsel,2021-05-04,south,2425.0
4734,33126,pink morsel,2021-05-04,east,2415.0
4735,33127,pink morsel,2021-05-04,west,2065.0
4736,33152,pink morsel,2021-05-05,north,2315.0
4737,33153,pink morsel,2021-05-05,south,2120.0
4738,33154,pink morsel,2021-05-05,east,2330.0
4739,33155,pink morsel,2021-05-05,west,2295.0
4740,33180,pink morsel,2021-05-06,north,2120.0
4741,33181,pink morsel,2021-05-06,south,2050.0
4742,33182,pink morsel,2021-05-06,east,2140.0
4743,33183,pink morsel,2021-05-06,west,2230.0
4744,33208,pink morsel,2021-05-07,north,2090.0
4745,33209,pink morsel,2021-05-07,south,2335.0
4746,33210,pink morsel,2021-05-07,east,2125.0
4747,33211,pink morsel,2021-05-07,west,2380.0
4748,33236,pink morsel,2021-05-08,north,2090.0
4749,33237,pink morsel,2021-05-08,south,2490.0
4750,33238,pink morsel,2021-05-08,east,2200.0
4751,33239,pink morsel,2021-05-08,west,2045.0
4752,33264,pink morsel,2021-05-09,north,2140.0
4753,33265,pink morsel,2021-05-09,south,2115.0
4754,33266,pink morsel,2021-05-09,east,2045.0
4755,33267,pink morsel,2021-05-09,west,2385.0
4756,33292,pink morsel,2021-05-10,north,2250.0
4757,33293,pink morsel,2021-05-10,south,2325.0
4758,33294,pink morsel,2021-05-10,east,2325.0
4759,33295,pink morsel,2021-05-10,west,2400.0
4760,33320,pink morsel,2021-05-11,north,2120.0
4761,33321,pink morsel,2021-05-11,south,2165.0
4762,33322,pink morsel,2021-05-11,east,2175.0
4763,33323,pink morsel,2021-05-11,west,2190.0
4764,33348,pink morsel,2021-05-12,north,2155.0
4765,33349,pink morsel,2021-05-12,south,2325.0
4766,33350,pink morsel,2021-05-12,east,2025.0
4767,33351,pink morsel,2021-05-12,west,2455.0
4768,33376,pink morsel,2021-05-13,north,2330.0
4769,33377,pink morsel,2021-05-13,south,2210.0
4770,33378,pink morsel,2021-05-13,east,2010.0
4771,33379,pink morsel,2021-05-13,west,2320.0
4772,33404,pink morsel,2021-05-14,north,2135.0
4773,33405,pink morsel,2021-05-14,south,2500.0
4774,33406,pink morsel,2021-05-14,east,2140.0
4775,33407,pink morsel,2021-05-14,west,2190.0
4776,33432,pink morsel,2021-05-15,north,2240.0
4777,33433,pink morsel,2021-05-15,south,2180.0
4778,33434,pink morsel,2021-05-15,east,2020.0
4779,33435,pink morsel,2021-05-15,west,2390.0
4780,33460,pink morsel,2021-05-16,north,2375.0
4781,33461,pink morsel,2021-05-16,south,2050.0
4782,33462,pink morsel,2021-05-16,east,2080.0
4783,33463,pink morsel,2021-05-16,west,2055.0
4784,33488,pink morsel,2021-05-17,north,2020.0
4785,33489,pink morsel,2021-05-17,south,2470.0
4786,33490,pink morsel,2021-05-17,east,2220.0
4787,33491,pink morsel,2021-05-17,west,2255.0
4788,33516,pink morsel,2021-05-18,north,2185.0
4789,33517,pink morsel,2021-05-18,south,2455.0
4790,33518,pink morsel,2021-05-18,east,2270.0
4791,33519,pink morsel,2021-05-18,west,2415.0
4792,33544,pink morsel,2021-05-19,north,2400.0
4793,33545,pink morsel,2021-05-19,south,2300.0
4794,33546,pink morsel,2021-05-19,east,2175.0
4795,33547,pink morsel,2021-05-19,west,2020.0
4796,33572,pink morsel,2021-05-20,north,2195.0
4797,33573,pink morsel,2021-05-20,south,2050.0
4798,33574,pink morsel,2021-05-20,east,2055.0
4799,33575,pink morsel,2021-05-20,west,2300.0
4800,33600,pink morsel,2021-05-21,north,2480.0
4801,33601,pink morsel,2021-05-21,south,2240.0
4802,33602,pink morsel,2021-05-21,east,2025.0
4803,33603,pink morsel,2021-05-21,west,2480.0
4804,33628,pink morsel,2021-05-22,north,2430.0
4805,33629,pink morsel,2021-05-22,south,2100.0
4806,33630,pink morsel,2021-05-22,east,2420.0
4807,33631,pink morsel,2021-05-22,west,2410.0
4808,33656,pink morsel,2021-05-23,north,2155.0
4809,33657,pink morsel,2021-05-23,south,2345.0
4810,33658,pink morsel,2021-05-23,east,2045.0
4811,33659,pink morsel,2021-05-23,west,2240.0
4812,33684,pink morsel,2021-05-24,north,2390.0
4813,33685,pink morsel,2021-05-24,south,2210.0
4814,33686,pink morsel,2021-05-24,east,2105.0
4815,33687,pink morsel,2021-05-24,west,2075.0
4816,33712,pink morsel,2021-05-25,north,2020.0
4817,33713,pink morsel,2021-05-25,south,2105.0
4818,33714,pink morsel,2021-05-25,east,2295.0
4819,33715,pink morsel,2021-05-25,west,2005.0
4820,33740,pink morsel,2021-05-26,north,2475.0
4821,33741,pink morsel,2021-05-26,south,2210.0
4822,33742,pink morsel,2021-05-26,east,2040.0
4823,33743,pink morsel,2021-05-26,west,2085.0
4824,33768,pink morsel,2021-05-27,north,2080.0
4825,33769,pink morsel,2021-05-27,south,2260.0
4826,33770,pink morsel,2021-05-27,east,2345.0
4827,33771,pink morsel,2021-05-27,west,2160.0
4828,33796,pink morsel,2021-05-28,north,2205.0
4829,33797,pink morsel,2021-05-28,south,2055.0
4830,33798,pink morsel,2021-05-28,east,2280.0
4831,33799,pink morsel,2021-05-28,west,2205.0
4832,33824,pink morsel,2021-05-29,north,2150.0
4833,33825,pink morsel,2021-05-29,south,2450.0
4834,33826,pink morsel,2021-05-29,east,2005.0
4835,33827,pink morsel,2021-05-29,west,2115.0
4836,33852,pink morsel,2021-05-30,north,2380.0
4837,33853,pink morsel,2021-05-30,south,2225.0
4838,33854,pink morsel,2021-05-30,east,2485.0
4839,33855,pink morsel,2021-05-30,west,2310.0
4840,33880,pink morsel,2021-05-31,north,2395.0
4841,33881,pink morsel,2021-05-31,south,2095.0
4842,33882,pink morsel,2021-05-31,east,2220.0
4843,33883,pink morsel,2021-05-31,west,2130.0
4844,33908,pink morsel,2021-06-01,north,2140.0
4845,33909,pink morsel,2021-06-01,south,2450.0
4846,33910,pink morsel,2021-06-01,east,2055.0
4847,33911,pink morsel,2021-06-01,west,2215.0
4848,33936,pink morsel,2021-06-02,north,2015.0
4849,33937,pink morsel,2021-06-02,south,2350.0
4850,33938,pink morsel,2021-06-02,east,2005.0
4851,33939,pink morsel,2021-06-02,west,2015.0
4852,33964,pink morsel,2021-06-03,north,2375.0
4853,33965,pink morsel,2021-06-03,south,2025.0
4854,33966,pink morsel,2021-06-03,east,2375.0
4855,33967,pink morsel,2021-06-03,west,2300.0
4856,33992,pink morsel,2021-06-04,north,2405.0
4857,33993,pink morsel,2021-06-04,south,2135.0
4858,33994,pink morsel,2021-06-04,east,2315.0
4859,33995,pink morsel,2021-06-04,west,2300.0
4860,34020,pink morsel,2021-06-05,north,2425.0
4861,34021,pink morsel,2021-06-05,south,2400.0
4862,34022,pink morsel,2021-06-05,east,2245.0
4863,34023,pink morsel,2021-06-05,west,2085.0
4864,34048,pink morsel,2021-06-06,north,2020.0
4865,34049,pink morsel,2021-06-06,south,2190.0
4866,34050,pink morsel,2021-06-06,east,2450.0
4867,34051,pink morsel,2021-06-06,west,2245.0
4868,34076,pink morsel,2021-06-07,north,2390.0
4869,34077,pink morsel,2021-06-07,south,2020.0
4870,34078,pink morsel,2021-06-07,east,2360.0
4871,34079,pink morsel,2021-06-07,west,2070.0
4872,34104,pink morsel,2021-06-08,north,2290.0
4873,34105,pink morsel,2021-06-08,south,2035.0
4874,34106,pink morsel,2021-06-08,east,2450.0
4875,34107,pink morsel,2021-06-08,west,2120.0
4876,34132,pink morsel,2021-06-09,north,2480.0
4877,34133,pink morsel,2021-06-09,south,2500.0
4878,34134,pink morsel,2021-06-09,east,2365.0
4879,34135,pink morsel,2021-06-09,west,2330.0
4880,34160,pink morsel,2021-06-10,north,2280.0
4881,34161,pink morsel,2021-06-10,south,2015.0
4882,34162,pink morsel,2021-06-10,east,2500.0
4883,34163,pink morsel,2021-06-10,west,2405.0
4884,34188,pink morsel,2021-06-11,north,2385.0
4885,34189,pink morsel,2021-06-11,south,2090.0
4886,34190,pink morsel,2021-06-11,east,2300.0
4887,34191,pink morsel,2021-06-11,west,2350.0
4888,34216,pink morsel,2021-06-12,north,2095.0
4889,34217,pink morsel,2021-06-12,south,2375.0
4890,34218,pink morsel,2021-06-12,east,2270.0
4891,34219,pink morsel,2021-06-12,west,2365.0
4892,34244,pink morsel,2021-06-13,north,2205.0
4893,34245,pink morsel,2021-06-13,south,2260.0
4894,34246,pink morsel,2021-06-13,east,2135.0
4895,34247,pink morsel,2021-06-13,west,2280.0
4896,34272,pink morsel,2021-06-14,north,2485.0
4897,34273,pink morsel,2021-06-14,south,2025.0
4898,34274,pink morsel,2021-06-14,east,2460.0
4899,34275,pink morsel,2021-06-14,west,2285.0
4900,34300,pink morsel,2021-06-15,north,2090.0
4901,34301,pink morsel,2021-06-15,south,2075.0
4902,34302,pink morsel,2021-06-15,east,2125.0
4903,34303,pink morsel,2021-06-15,west,2085.0
4904,34328,pink morsel,2021-06-16,north,2410.0
4905,34329,pink morsel,2021-06-16,south,2265.0
4906,34330,pink morsel,2021-06-16,east,2145.0
4907,34331,pink morsel,2021-06-16,west,2320.0
4908,34356,pink morsel,2021-06-17,north,2260.0
4909,34357,pink morsel,2021-06-17,south,2460.0
4910,34358,pink morsel,2021-06-17,east,2060.0
4911,34359,pink morsel,2021-06-17,west,2120.0
4912,34384,pink morsel,2021-06-18,north,2325.0
4913,34385,pink morsel,2021-06-18,south,2275.0
4914,34386,pink morsel,2021-06-18,east,2285.0
4915,34387,pink morsel,2021-06-18,west,2150.0
4916,34412,pink morsel,2021-06-19,north,2160.0
4917,34413,pink morsel,2021-06-19,south,2020.0
4918,34414,pink morsel,2021-06-19,east,2430.0
4919,34415,pink morsel,2021-06-19,west,2025.0
4920,34440,pink morsel,2021-06-20,north,2280.0
4921,34441,pink morsel,2021-06-20,south,2425.0
4922,34442,pink morsel,2021-06-20,east,2230.0
4923,34443,pink morsel,2021-06-20,west,2160.0
4924,34468,pink morsel,2021-06-21,north,2360.0
4925,34469,pink morsel,2021-06-21,south,2305.0
4926,34470,pink morsel,2021-06-21,east,2105.0
4927,34471,pink morsel,2021-06-21,west,2290.0
4928,34496,pink morsel,2021-06-22,north,2280.0
4929,34497,pink morsel,2021-06-22,south,2010.0
4930,34498,pink morsel,2021-06-22,east,2095.0
4931,34499,pink morsel,2021-06-22,west,2270.0
4932,34524,pink morsel,2021-06-23,north,2080.0
4933,34525,pink morsel,2021-06-23,south,2345.0
4934,34526,pink morsel,2021-06-23,east,2240.0
4935,34527,pink morsel,2021-06-23,west,2425.0
4936,34552,pink morsel,2021-06-24,north,2390.0
4937,34553,pink morsel,2021-06-24,south,2155.0
4938,34554,pink morsel,2021-06-24,east,2060.0
4939,34555,pink morsel,2021-06-24,west,2055.0
4940,34580,pink morsel,2021-06-25,north,2140.0
4941,34581,pink morsel,2021-06-25,south,2340.0
4942,34582,pink morsel,2021-06-25,east,2030.0
4943,34583,pink morsel,2021-06-25,west,2310.0
4944,34608,pink morsel,2021-06-26,north,2065.0
4945,34609,pink morsel,2021-06-26,south,2330.0
4946,34610,pink morsel,2021-06-26,east,2145.0
4947,34611,pink morsel,2021-06-26,west,2050.0
4948,34636,pink morsel,2021-06-27,north,2095.0
4949,34637,pink morsel,2021-06-27,south,2460.0
4950,34638,pink morsel,2021-06-27,east,2195.0
4951,34639,pink morsel,2021-06-27,west,2020.0
4952,34664,pink morsel,2021-06-28,north,2185.0
4953,34665,pink morsel,2021-06-28,south,2190.0
4954,34666,pink morsel,2021-06-28,east,2050.0
4955,34667,pink morsel,2021-06-28,west,2045.0
4956,34692,pink morsel,2021-06-29,north,2155.0
4957,34693,pink morsel,2021-06-29,south,2135.0
4958,34694,pink morsel,2021-06-29,east,2280.0
4959,34695,pink morsel,2021-06-29,west,2485.0
4960,34720,pink morsel,2021-06-30,north,2040.0
4961,34721,pink morsel,2021-06-30,south,2130.0
4962,34722,pink morsel,2021-06-30,east,2490.0
4963,34723,pink morsel,2021-06-30,west,2160.0
4964,34748,pink morsel,2021-07-01,north,2065.0
4965,34749,pink morsel,2021-07-01,south,2355.0
4966,34750,pink morsel,2021-07-01,east,2205.0
4967,34751,pink morsel,2021-07-01,west,2265.0
4968,34776,pink morsel,2021-07-02,north,2005.0
4969,34777,pink morsel,2021-07-02,south,2450.0
4970,34778,pink morsel,2021-07-02,east,2500.0
4971,34779,pink morsel,2021-07-02,west,2445.0
4972,34804,pink morsel,2021-07-03,north,2460.0
4973,34805,pink morsel,2021-07-03,south,2060.0
4974,34806,pink morsel,2021-07-03,east,2090.0
4975,34807,pink morsel,2021-07-03,west,2415.0
4976,34832,pink morsel,2021-07-04,north,2395.0
4977,34833,pink morsel,2021-07-04,south,2370.0
4978,34834,pink morsel,2021-07-04,east,2110.0
4979,34835,pink morsel,2021-07-04,west,2395.0
4980,34860,pink morsel,2021-07-05,north,2205.0
4981,34861,pink morsel,2021-07-05,south,2245.0
4982,34862,pink morsel,2021-07-05,east,2330.0
4983,34863,pink morsel,2021-07-05,west,2010.0
4984,34888,pink morsel,2021-07-06,north,2430.0
4985,34889,pink morsel,2021-07-06,south,2125.0
4986,34890,pink morsel,2021-07-06,east,2235.0
4987,34891,pink morsel,2021-07-06,west,2175.0
4988,34916,pink morsel,2021-07-07,north,2460.0
4989,34917,pink morsel,2021-07-07,south,2500.0
4990,34918,pink morsel,2021-07-07,east,2315.0
4991,34919,pink morsel,2021-07-07,west,2120.0
4992,34944,pink morsel,2021-07-08,north,2040.0
4993,34945,pink morsel,2021-07-08,south,2425.0
4994,34946,pink morsel,2021-07-08,east,2375.0
4995,34947,pink morsel,2021-07-08,west,2080.0
4996,34972,pink morsel,2021-07-09,north,2105.0
4997,34973,pink morsel,2021-07-09,south,2240.0
4998,34974,pink morsel,2021-07-09,east,2015.0
4999,34975,pink morsel,2021-07-09,west,2170.0
5000,35000,pink morsel,2021-07-10,north,2195.0
5001,35001,pink morsel,2021-07-10,south,2440.0
5002,35002,pink morsel,2021-07-10,east,2040.0
5003,35003,pink morsel,2021-07-10,west,2260.0
5004,35028,pink morsel,2021-07-11,north,2170.0
5005,35029,pink morsel,2021-07-11,south,2200.0
5006,35030,pink morsel,2021-07-11,east,2260.0
5007,35031,pink morsel,2021-07-11,west,2395.0
5008,35056,pink morsel,2021-07-12,north,2010.0
5009,35057,pink morsel,2021-07-12,south,2005.0
5010,35058,pink morsel,2021-07-12,east,2250.0
5011,35059,pink morsel,2021-07-12,west,2010.0
5012,35084,pink morsel,2021-07-13,north,2145.0
5013,35085,pink morsel,2021-07-13,south,2105.0
5014,35086,pink morsel,2021-07-13,east,2265.0
5015,35087,pink morsel,2021-07-13,west,2020.0
5016,35112,pink morsel,2021-07-14,north,2295.0
5017,35113,pink morsel,2021-07-14,south,2330.0
5018,35114,pink morsel,2021-07-14,east,2280.0
5019,35115,pink morsel,2021-07-14,west,2045.0
5020,35140,pink morsel,2021-07-15,north,2375.0
5021,35141,pink morsel,2021-07-15,south,2370.0
5022,35142,pink morsel,2021-07-15,east,2255.0
5023,35143,pink morsel,2021-07-15,west,2305.0
5024,35168,pink morsel,2021-07-16,north,2440.0
5025,35169,pink morsel,2021-07-16,south,2020.0
5026,35170,pink morsel,2021-07-16,east,2035.0
5027,35171,pink morsel,2021-07-16,west,2155.0
5028,35196,pink morsel,2021-07-17,north,2145.0
5029,35197,pink morsel,2021-07-17,south,2080.0
5030,35198,pink morsel,2021-07-17,east,2345.0
5031,35199,pink morsel,2021-07-17,west,2230.0
5032,35224,pink morsel,2021-07-18,north,2375.0
5033,35225,pink morsel,2021-07-18,south,2165.0
5034,35226,pink morsel,2021-07-18,east,2175.0
5035,35227,pink morsel,2021-07-18,west,2385.0
5036,35252,pink morsel,2021-07-19,north,2295.0
5037,35253,pink morsel,2021-07-19,south,2170.0
5038,35254,pink morsel,2021-07-19,east,2040.0
5039,35255,pink morsel,2021-07-19,west,2205.0
5040,35280,pink morsel,2021-07-20,north,2435.0
5041,35281,pink morsel,2021-07-20,south,2380.0
5042,35282,pink morsel,2021-07-20,east,2445.0
5043,35283,pink morsel,2021-07-20,west,2390.0
5044,35308,pink morsel,2021-07-21,north,2115.0
5045,35309,pink morsel,2021-07-21,south,2275.0
5046,35310,pink morsel,2021-07-21,east,2200.0
5047,35311,pink morsel,2021-07-21,west,2305.0
5048,35336,pink morsel,2021-07-22,north,2280.0
5049,35337,pink morsel,2021-07-22,south,2140.0
5050,35338,pink morsel,2021-07-22,east,2205.0
5051,35339,pink morsel,2021-07-22,west,2450.0
5052,35364,pink morsel,2021-07-23,north,2060.0
5053,35365,pink morsel,2021-07-23,south,2200.0
5054,35366,pink morsel,2021-07-23,east,2390.0
5055,35367,pink morsel,2021-07-23,west,2075.0
5056,35392,pink morsel,2021-07-24,north,2015.0
5057,35393,pink morsel,2021-07-24,south,2235.0
5058,35394,pink morsel,2021-07-24,east,2360.0
5059,35395,pink morsel,2021-07-24,west,2125.0
5060,35420,pink morsel,2021-07-25,north,2235.0
5061,35421,pink morsel,2021-07-25,south,2450.0
5062,35422,pink morsel,2021-07-25,east,2155.0
5063,35423,pink morsel,2021-07-25,west,2280.0
5064,35448,pink morsel,2021-07-26,north,2285.0
5065,35449,pink morsel,2021-07-26,south,2395.0
5066,35450,pink morsel,2021-07-26,east,2360.0
5067,35451,pink morsel,2021-07-26,west,2290.0
5068,35476,pink morsel,2021-07-27,north,2440.0
5069,35477,pink morsel,2021-07-27,south,2315.0
5070,35478,pink morsel,2021-07-27,east,2080.0
5071,35479,pink morsel,2021-07-27,west,2450.0
5072,35504,pink morsel,2021-07-28,north,2165.0
5073,35505,pink morsel,2021-07-28,south,2385.0
5074,35506,pink morsel,2021-07-28,east,2010.0
5075,35507,pink morsel,2021-07-28,west,2425.0
5076,35532,pink morsel,2021-07-29,north,2125.0
5077,35533,pink morsel,2021-07-29,south,2125.0
5078,35534,pink morsel,2021-07-29,east,2235.0
5079,35535,pink morsel,2021-07-29,west,2360.0
5080,35560,pink morsel,2021-07-30,north,2005.0
5081,35561,pink morsel,2021-07-30,south,2200.0
5082,35562,pink morsel,2021-07-30,east,2155.0
5083,35563,pink morsel,2021-07-30,west,2245.0
5084,35588,pink morsel,2021-07-31,north,2220.0
5085,35589,pink morsel,2021-07-31,south,2225.0
5086,35590,pink morsel,2021-07-31,east,2150.0
5087,35591,pink morsel,2021-07-31,west,2145.0
5088,35616,pink morsel,2021-08-01,north,2070.0
5089,35617,pink morsel,2021-08-01,south,2265.0
5090,35618,pink morsel,2021-08-01,east,2055.0
5091,35619,pink morsel,2021-08-01,west,2165.0
5092,35644,pink morsel,2021-08-02,north,2280.0
5093,35645,pink morsel,2021-08-02,south,2275.0
5094,35646,pink morsel,2021-08-02,east,2200.0
5095,35647,pink morsel,2021-08-02,west,2490.0
5096,35672,pink morsel,2021-08-03,north,2350.0
5097,35673,pink morsel,2021-08-03,south,2075.0
5098,35674,pink morsel,2021-08-03,east,2250.0
5099,35675,pink morsel,2021-08-03,west,2315.0
5100,35700,pink morsel,2021-08-04,north,2480.0
5101,35701,pink morsel,2021-08-04,south,2070.0
5102,35702,pink morsel,2021-08-04,east,2450.0
5103,35703,pink morsel,2021-08-04,west,2010.0
5104,35728,pink morsel,2021-08-05,north,2420.0
5105,35729,pink morsel,2021-08-05,south,2215.0
5106,35730,pink morsel,2021-08-05,east,2130.0
5107,35731,pink morsel,2021-08-05,west,2065.0
5108,35756,pink morsel,2021-08-06,north,2060.0
5109,35757,pink morsel,2021-08-06,south,2050.0
5110,35758,pink morsel,2021-08-06,east,2470.0
5111,35759,pink morsel,2021-08-06,west,2295.0
5112,35784,pink morsel,2021-08-07,north,2230.0
5113,35785,pink morsel,2021-08-07,south,2030.0
5114,35786,pink morsel,2021-08-07,east,2310.0
5115,35787,pink morsel,2021-08-07,west,2415.0
5116,35812,pink morsel,2021-08-08,north,2480.0
5117,35813,pink morsel,2021-08-08,south,2230.0
5118,35814,pink morsel,2021-08-08,east,2360.0
5119,35815,pink morsel,2021-08-08,west,2400.0
5120,35840,pink morsel,2021-08-09,north,2165.0
5121,35841,pink morsel,2021-08-09,south,2385.0
5122,35842,pink morsel,2021-08-09,east,2240.0
5123,35843,pink morsel,2021-08-09,west,2060.0
5124,35868,pink morsel,2021-08-10,north,2295.0
5125,35869,pink morsel,2021-08-10,south,2180.0
5126,35870,pink morsel,2021-08-10,east,2075.0
5127,35871,pink morsel,2021-08-10,west,2375.0
5128,35896,pink morsel,2021-08-11,north,2250.0
5129,35897,pink morsel,2021-08-11,south,2250.0
5130,35898,pink morsel,2021-08-11,east,2345.0
5131,35899,pink morsel,2021-08-11,west,2080.0
5132,35924,pink morsel,2021-08-12,north,2495.0
5133,35925,pink morsel,2021-08-12,south,2100.0
5134,35926,pink morsel,2021-08-12,east,2430.0
5135,35927,pink morsel,2021-08-12,west,2070.0
5136,35952,pink morsel,2021-08-13,north,2285.0
5137,35953,pink morsel,2021-08-13,south,2235.0
5138,35954,pink morsel,2021-08-13,east,2480.0
5139,35955,pink morsel,2021-08-13,west,2425.0
5140,35980,pink morsel,2021-08-14,north,2095.0
5141,35981,pink morsel,2021-08-14,south,2135.0
5142,35982,pink morsel,2021-08-14,east,2330.0
5143,35983,pink morsel,2021-08-14,west,2020.0
5144,36008,pink morsel,2021-08-15,north,2060.0
5145,36009,pink morsel,2021-08-15,south,2140.0
5146,36010,pink morsel,2021-08-15,east,2470.0
5147,36011,pink morsel,2021-08-15,west,2485.0
5148,36036,pink morsel,2021-08-16,north,2040.0
5149,36037,pink morsel,2021-08-16,south,2155.0
5150,36038,pink morsel,2021-08-16,east,2120.0
5151,36039,pink morsel,2021-08-16,west,2135.0
5152,36064,pink morsel,2021-08-17,north,2395.0
5153,36065,pink morsel,2021-08-17,south,2475.0
5154,36066,pink morsel,2021-08-17,east,2360.0
5155,36067,pink morsel,2021-08-17,west,2175.0
5156,36092,pink morsel,2021-08-18,north,2490.0
5157,36093,pink morsel,2021-08-18,south,2075.0
